amount,transaction_hour,customer_avg_transaction,previous_transaction_count,is_international,is_new_device,location_changed,is_fraud
9604.02,21,204.01,36,0,0,0,0
264.1,17,1471.23,12,0,0,0,0
172.11,1,667.83,91,0,1,0,0
2400.88,15,858.34,34,0,0,0,0
556.33,11,1919.06,147,0,0,0,0
797.72,8,863.33,78,0,0,0,0
502.12,2,264.03,187,0,0,0,1
845.73,21,631.52,127,0,0,0,0
5423.72,20,997.18,125,0,0,1,1
2445.8,3,688.13,42,0,0,0,0
2597.29,1,1852.13,147,0,1,0,0
266.07,7,397.99,162,0,0,0,0
346.83,9,1403.99,178,0,0,0,0
64.13,15,1100.41,196,0,0,0,0
488.15,22,701.53,158,1,1,0,1
2854.65,10,811.43,119,1,0,0,0
1838.94,17,369.96,113,1,0,0,1
878.74,21,553.16,82,0,1,0,0
1072.45,13,940.37,199,0,0,1,0
550.66,7,608.22,40,0,0,0,0
1345.82,22,689.62,94,0,0,0,0
2358.73,14,1206.48,163,0,1,0,0
217.92,16,211.8,44,0,0,0,0
1479.78,20,830.17,78,0,0,0,0
2786.2,17,1931.25,50,0,0,0,0
724.08,5,530.53,111,0,0,0,0
2209.9,22,315.27,174,0,0,0,1
18299.97,13,526.65,150,0,0,0,0
987.97,22,267.67,104,1,1,0,1
1625.07,2,761.59,168,0,1,1,1
524.24,6,636.37,182,0,0,1,0
1314.55,14,805.32,65,0,0,0,0
1737.62,20,614.78,172,0,0,0,0
1332.54,23,748.1,7,0,0,0,0
395.56,15,871.56,86,0,0,0,0
1347.98,15,324.22,11,0,0,0,1
4732.44,7,818.65,35,1,0,0,0
1717.52,6,1585.93,69,0,1,0,0
2869.77,5,373.52,99,0,0,0,0
865.22,1,800.31,68,0,0,0,0
2321.34,21,1446.38,81,0,0,1,0
1449.93,12,332.61,7,0,0,0,0
423.73,11,1073.54,97,0,0,0,0
1507.97,14,582.18,39,0,0,0,0
406.79,8,1220.24,19,0,0,0,0
582.38,1,405.58,25,0,0,0,1
1325.21,16,661.54,66,0,0,0,0
1476.23,4,267.44,87,0,0,0,1
333.88,10,864.69,160,0,0,0,0
3146.31,21,870.65,8,0,0,0,0
1943.03,18,920.1,145,0,0,0,0
542.0,23,893.33,183,0,0,0,0
235.67,6,629.77,180,0,0,0,0
948.7,1,274.08,171,0,0,0,0
702.09,15,1206.22,71,0,1,0,0
1228.0,11,649.98,98,0,1,0,0
762.71,22,842.26,62,0,0,0,0
147.31,14,595.18,134,0,0,0,0
743.71,0,2154.38,29,1,0,1,0
807.85,12,473.15,15,0,1,0,0
2066.6,22,462.36,5,0,0,0,0
545.55,5,260.61,52,0,0,0,0
5876.25,12,711.77,117,0,0,0,0
162.12,17,2028.48,180,0,0,0,0
4069.06,2,716.96,142,0,0,0,1
876.28,0,762.25,85,0,1,1,1
2590.44,14,1192.64,34,0,0,0,0
1187.73,12,733.08,167,0,0,0,0
3427.39,4,1365.91,118,0,0,0,0
744.44,12,1493.15,23,0,0,1,0
365.54,21,466.01,114,0,0,0,0
4539.19,4,281.95,185,0,0,1,1
978.99,18,1006.02,38,0,0,1,0
1368.62,20,807.21,36,0,0,1,0
3769.7,23,355.13,80,0,0,1,0
390.74,17,442.83,130,0,0,1,0
1989.21,20,442.0,138,0,0,0,0
607.96,21,726.67,145,0,0,1,0
960.86,9,1210.07,90,0,0,0,0
1178.83,23,1251.41,79,0,0,0,0
244.64,7,1069.02,196,0,0,0,0
503.29,14,558.22,139,0,0,1,0
4234.72,20,2520.13,49,0,1,0,0
2660.29,19,678.53,177,0,0,0,0
1030.05,22,526.74,69,1,0,0,0
1398.46,21,293.05,98,1,0,0,0
817.1,3,539.95,23,0,0,0,1
4258.12,1,865.46,123,0,0,0,1
897.53,23,256.79,51,0,0,1,0
1382.77,5,375.23,50,0,1,0,0
3449.66,2,502.5,33,0,0,0,1
504.03,6,417.7,104,1,1,0,0
5212.37,9,397.53,193,0,0,1,1
237.35,22,1306.06,69,0,0,1,0
5595.08,5,247.05,155,0,0,0,0
755.46,15,738.94,132,1,0,0,0
860.32,1,908.18,55,0,0,0,0
165.67,23,497.48,195,0,0,0,0
695.9,16,580.47,26,1,0,0,0
387.69,12,649.16,114,1,1,1,1
597.26,0,973.19,75,1,0,0,0
955.93,5,1666.39,37,0,0,0,0
2857.75,4,307.75,131,0,0,1,1
1349.65,12,383.85,113,0,1,0,0
1491.71,22,395.62,104,0,1,0,0
366.68,17,660.15,48,0,0,0,0
454.52,11,523.29,11,0,0,0,0
6625.79,6,992.13,132,1,0,0,1
525.74,14,448.59,95,1,0,0,0
5745.71,2,390.35,134,0,0,0,1
860.01,15,420.78,21,0,0,1,0
1099.15,0,712.95,69,0,1,0,0
3198.27,15,1186.01,190,1,1,0,0
3912.35,23,647.64,114,0,0,0,0
981.6,11,475.85,34,0,0,0,0
743.79,18,358.3,96,0,0,1,0
1036.99,7,1598.75,158,1,0,0,0
1537.57,22,231.23,167,0,1,0,0
2673.93,11,594.88,195,0,0,0,0
1101.28,14,1036.74,79,1,0,1,0
2036.29,1,589.98,160,0,0,0,0
5644.06,16,473.53,157,0,1,1,0
1605.69,6,917.26,193,0,0,0,0
1497.65,12,345.06,109,0,0,0,0
240.11,0,234.05,35,0,0,0,0
78.99,5,822.13,186,0,0,1,0
1617.08,12,366.09,199,0,0,0,1
997.42,10,719.84,101,1,0,0,0
655.38,9,617.72,55,0,1,0,0
1399.02,15,777.92,62,0,1,0,0
1032.35,23,580.42,38,0,0,1,1
3387.27,22,926.03,191,0,0,0,0
1195.25,19,436.1,25,0,1,1,0
519.61,16,1062.89,188,0,0,0,0
2951.79,16,320.35,41,0,0,0,0
882.6,3,1344.23,68,0,0,1,0
1856.66,4,2277.85,151,0,0,0,0
680.34,22,709.72,128,0,0,0,0
572.59,13,1705.31,105,0,0,0,0
1192.93,19,1992.3,123,0,0,0,0
1110.79,9,548.64,89,1,0,0,0
1771.93,13,684.52,82,1,0,0,0
838.28,0,408.11,185,0,0,0,0
174.8,10,424.21,195,0,1,1,0
711.39,22,764.88,108,0,0,0,0
2425.56,17,249.26,194,0,0,0,0
814.54,15,1097.59,76,0,0,0,0
857.15,17,735.37,107,0,0,0,0
2940.62,7,1001.04,81,0,0,1,0
538.09,9,596.32,114,1,1,0,0
234.44,9,995.77,23,0,0,0,0
933.9,4,771.69,134,0,0,0,1
675.75,9,901.75,138,0,0,0,0
417.28,17,1142.56,161,0,1,0,0
920.23,20,311.39,173,0,0,0,0
1792.75,23,436.22,183,0,0,0,0
1086.49,5,2667.49,137,0,0,0,0
1490.67,2,753.22,173,0,0,0,0
6723.79,7,237.44,66,0,0,0,0
778.31,8,238.23,162,0,0,0,1
1448.59,4,635.88,107,0,0,0,0
659.04,1,485.99,194,0,0,0,0
470.43,1,410.01,104,0,0,0,0
611.0,6,1950.59,159,0,0,0,0
679.42,16,533.01,182,0,0,0,0
1571.01,9,1088.53,56,1,0,0,0
11488.2,11,772.84,53,0,1,1,1
535.9,1,557.28,194,0,0,0,0
722.98,9,335.28,104,0,0,0,0
1029.55,19,1055.26,192,0,0,0,0
1629.13,0,162.94,130,1,0,0,1
1427.32,3,1121.48,122,0,0,0,1
3960.38,12,728.34,58,0,0,0,0
96.89,11,964.05,123,0,0,1,0
100.79,10,668.25,137,0,0,1,1
667.89,9,317.16,141,0,0,0,0
3285.59,14,846.35,166,0,0,0,0
229.14,4,1106.92,102,0,0,0,0
54.18,16,498.95,40,1,0,1,1
1941.43,4,986.77,152,0,0,0,0
1399.2,1,794.67,85,0,0,0,0
368.63,8,871.6,89,1,1,0,0
409.3,5,397.14,87,0,0,0,0
415.82,17,1435.54,67,1,0,0,0
1224.8,13,794.43,71,1,1,0,0
586.21,18,1095.57,162,0,0,0,0
1797.34,13,526.95,7,0,0,0,0
63.14,7,1199.16,181,0,0,0,0
465.52,16,516.38,46,1,1,0,0
355.65,2,389.53,28,0,0,0,0
848.66,9,1925.82,48,0,0,0,0
640.31,16,160.2,133,1,0,1,0
2435.35,10,3999.54,119,0,1,0,0
170.83,7,1013.38,186,1,0,0,0
1147.67,0,550.66,184,0,0,0,0
1916.65,12,808.88,40,1,0,0,0
7020.91,20,1013.74,42,0,1,1,1
677.38,3,544.86,176,0,0,0,0
1516.95,6,2255.54,86,0,0,0,0
180.57,13,1612.17,179,0,0,0,0
100.29,4,3415.56,33,0,0,0,0
2552.36,23,319.62,183,0,0,0,0
1090.55,10,756.86,45,0,0,0,0
3563.55,16,289.4,196,0,1,0,0
277.72,4,345.54,92,0,0,1,0
1844.39,19,546.89,52,1,1,0,0
7106.87,2,552.85,118,0,0,0,1
1668.54,4,830.43,26,0,0,0,0
1446.04,14,622.41,103,0,0,1,0
1106.06,18,1074.9,21,0,0,0,0
227.95,15,805.4,90,0,0,0,0
4253.82,7,1787.4,137,0,0,1,0
595.35,12,1093.66,65,0,0,0,0
1816.17,15,327.87,93,0,0,0,1
229.74,2,609.54,138,0,0,0,0
337.15,0,634.73,185,0,1,0,0
4605.87,8,866.05,85,0,1,0,1
774.87,8,1267.96,99,0,0,0,0
4690.41,21,788.05,149,0,0,0,1
1014.11,16,940.96,63,1,0,1,1
173.83,23,336.79,171,1,0,1,0
2675.97,1,504.96,58,0,0,0,0
607.96,8,211.18,130,1,0,0,0
2205.45,23,867.11,180,0,1,0,0
1124.63,18,1102.02,169,0,0,0,0
234.37,12,301.45,52,0,0,1,1
1292.45,4,731.48,72,1,0,0,0
9859.82,8,625.55,111,0,0,0,0
1795.41,12,1831.82,82,0,0,1,0
1035.34,0,388.92,81,0,1,0,0
3214.23,14,1153.89,31,0,1,0,1
1353.8,3,1320.6,92,0,1,1,0
1352.26,3,591.72,159,0,1,0,1
368.11,19,792.74,76,0,1,0,0
1385.54,9,1269.62,195,0,1,0,0
3088.51,5,343.88,184,1,0,0,1
475.3,23,514.76,51,1,0,0,0
4557.35,11,743.78,107,0,0,0,0
1000.54,19,2294.83,25,1,0,0,0
451.34,15,523.29,119,1,0,0,0
2973.91,2,566.12,61,0,1,1,1
823.21,13,1682.87,109,1,0,0,0
2343.77,0,990.08,99,0,0,0,0
819.13,9,2463.96,174,0,0,0,1
1032.95,14,1281.71,114,0,0,0,0
1796.44,6,609.35,180,0,0,0,0
1466.89,3,559.5,31,0,0,0,0
149.08,13,405.55,132,0,0,1,0
357.36,23,303.99,165,0,0,0,0
2777.79,15,816.06,80,1,0,1,1
960.89,13,968.9,39,0,0,0,0
649.54,2,1041.52,102,1,0,0,0
281.86,16,617.64,148,0,0,0,0
372.51,20,2117.66,40,0,0,0,0
145.21,13,294.4,70,0,0,0,0
991.0,17,275.06,60,0,0,0,0
602.79,2,406.76,149,0,0,0,0
417.14,21,667.52,152,0,1,0,0
1024.41,18,344.37,98,0,0,0,0
1578.09,2,1492.43,110,0,0,0,0
8894.58,11,426.93,88,1,1,0,1
241.8,21,383.55,140,0,1,0,1
3496.02,4,1252.69,150,0,0,0,0
2901.84,9,753.3,22,0,1,0,0
503.16,8,1065.1,150,0,1,0,0
1343.77,0,646.42,129,0,0,0,0
693.93,12,782.94,6,0,0,1,0
1320.4,2,281.43,80,0,0,0,0
4959.85,18,608.68,183,0,0,1,0
2009.43,10,354.66,142,0,0,0,1
1823.67,15,2148.74,146,0,0,0,0
713.15,5,1444.75,30,0,1,0,0
248.62,23,449.28,51,0,1,0,1
890.28,2,587.26,34,0,1,0,0
3665.09,18,604.11,60,0,0,0,0
238.13,5,2422.06,123,0,0,0,0
381.81,7,843.74,174,0,1,0,0
1244.22,21,514.54,136,0,0,0,0
409.67,12,726.33,143,0,0,0,0
496.45,11,264.49,156,1,1,0,0
717.95,9,636.38,199,0,0,1,0
279.89,2,347.74,169,0,0,1,1
414.01,3,219.51,134,0,0,1,0
2215.93,0,2190.63,144,0,0,0,0
296.67,12,654.46,25,0,0,0,0
221.88,23,418.66,196,0,0,1,0
584.04,3,240.25,72,1,0,0,1
2280.06,21,582.5,130,0,1,0,0
900.62,10,608.19,47,0,0,0,0
689.12,18,1052.61,186,1,0,0,1
1146.37,10,375.29,104,1,0,0,0
191.39,11,482.87,127,0,0,1,0
1798.5,10,381.93,194,0,1,0,1
1609.11,5,583.57,97,0,0,0,0
728.28,11,201.18,144,0,0,0,1
2998.67,8,410.54,133,0,0,0,0
355.14,9,970.52,165,1,0,0,0
3387.71,2,318.85,196,0,1,0,1
1279.84,2,1211.61,120,0,1,0,1
783.25,19,1123.29,119,0,0,0,0
1075.05,22,1181.11,146,0,1,0,0
985.09,15,663.34,123,0,0,1,0
3715.55,2,628.51,97,0,0,1,1
373.65,9,805.74,146,0,0,0,0
511.57,23,1468.74,13,0,0,0,0
3091.16,10,1390.71,77,0,0,0,0
604.54,7,245.34,30,0,1,1,1
2698.72,5,393.63,181,0,0,1,0
5999.53,19,353.41,110,0,0,0,0
733.78,10,1028.71,149,1,0,0,0
2167.57,20,442.49,72,1,0,0,0
345.95,11,588.73,192,0,0,0,0
2332.59,15,1853.39,114,0,0,0,0
1338.66,17,1303.14,135,0,0,0,0
1759.95,12,1518.87,29,0,0,0,0
575.03,21,432.61,25,0,0,1,0
208.29,2,126.11,144,0,0,0,0
1813.93,14,524.63,58,0,0,0,0
139.3,21,280.35,5,0,0,0,0
798.43,20,207.18,132,0,1,0,0
2810.68,13,1309.24,5,0,0,0,0
1328.62,17,389.51,177,0,0,0,0
7695.13,13,409.96,178,0,0,1,1
3056.75,4,534.08,180,0,0,1,1
570.27,20,1786.29,139,0,0,1,0
1127.0,13,603.67,14,0,0,0,0
1045.9,7,1177.27,147,0,0,0,0
225.39,22,550.48,44,1,0,0,0
428.2,14,257.68,143,0,1,0,0
625.93,14,325.74,188,1,0,1,0
143.13,18,663.63,178,0,1,0,0
1149.97,19,709.51,49,1,1,0,0
854.85,5,921.15,91,0,0,1,0
205.84,18,921.38,145,0,1,1,0
1642.89,7,1141.5,31,0,0,0,0
2243.68,5,419.27,54,0,1,0,1
1376.14,19,1990.88,65,0,0,0,0
793.09,22,2103.28,17,0,0,0,0
1981.17,14,486.71,144,0,0,0,0
2165.1,2,413.08,161,0,0,0,1
1491.3,9,227.95,89,1,0,0,1
480.77,14,736.96,88,1,1,0,0
1446.06,23,872.59,24,0,1,0,0
3624.53,15,469.85,35,0,0,0,1
603.88,16,788.13,12,0,0,1,0
8936.86,18,289.26,28,0,0,0,1
648.31,10,1188.69,171,0,1,0,0
1132.75,15,483.68,37,1,0,0,1
559.76,4,790.97,46,0,1,0,0
1370.97,4,754.53,147,1,0,0,0
192.05,13,205.15,197,0,0,0,0
635.21,17,1097.09,164,0,0,0,0
367.92,7,415.44,143,0,0,0,0
1255.56,4,751.07,98,0,0,0,0
2964.45,6,285.45,41,0,0,0,0
2092.27,15,498.88,151,1,0,0,1
102.34,22,827.12,183,0,0,0,0
8451.25,13,348.08,38,0,0,0,0
1473.33,4,359.71,192,0,0,0,0
504.47,23,716.97,57,0,0,0,0
1283.22,8,601.54,144,0,0,0,0
1307.92,3,820.23,194,1,0,0,0
562.93,3,533.42,100,0,0,0,0
1336.64,15,977.4,198,0,0,0,0
597.36,23,473.35,109,0,1,0,0
731.9,16,951.69,52,0,0,0,0
552.1,14,386.04,44,0,1,0,0
261.73,3,461.0,156,0,1,0,0
1268.81,5,1031.12,182,0,0,0,0
1969.04,15,488.52,92,1,0,0,1
1835.15,3,329.4,47,0,0,0,1
2489.72,5,1878.2,21,1,0,0,0
1516.77,4,651.27,106,0,0,0,0
643.73,15,882.6,187,0,0,0,0
2539.35,15,171.19,166,0,0,0,0
282.16,9,1478.95,115,1,1,0,0
445.56,8,3254.32,74,0,0,1,1
418.13,3,1401.52,64,0,0,0,0
3229.41,13,1526.64,183,1,0,1,0
2815.2,3,520.47,81,0,0,0,0
1785.23,11,773.63,39,0,0,0,0
3203.28,23,891.45,166,0,0,0,0
455.19,9,437.66,20,0,0,0,0
1554.01,3,617.43,150,0,0,0,0
967.61,17,364.82,42,0,0,0,0
2557.75,12,524.63,175,0,0,0,0
977.28,12,1101.62,36,0,1,0,0
746.25,13,230.57,11,0,0,0,0
1883.54,17,1178.34,50,0,0,0,0
2633.76,0,258.16,193,0,0,0,0
562.09,20,686.41,22,0,0,0,0
1031.66,15,724.92,75,0,0,0,0
380.53,14,937.94,44,0,0,0,1
90.19,21,596.86,92,0,1,0,0
1340.05,4,355.38,82,0,0,1,1
2016.07,5,743.01,182,0,0,0,0
1425.2,5,2449.17,9,0,0,0,0
156.09,2,659.42,186,0,0,0,1
772.13,15,391.97,90,0,0,0,0
119.3,11,502.56,190,0,0,0,0
4314.35,3,727.88,26,0,0,0,0
370.16,0,566.13,78,0,0,0,0
3848.36,3,520.84,94,0,0,0,0
2823.89,0,1475.07,83,0,0,0,0
445.59,20,907.21,170,1,0,0,0
353.26,7,619.48,123,0,0,1,0
1556.77,23,622.34,181,0,0,0,0
471.39,4,737.97,133,0,1,0,0
1214.98,1,930.93,82,0,1,0,0
676.66,11,1435.67,40,1,0,0,0
184.72,21,519.49,99,0,0,0,0
117.86,16,366.26,32,0,0,0,0
1375.65,6,476.44,102,0,1,1,1
625.43,10,393.33,39,0,1,0,0
630.75,3,266.24,192,1,0,0,1
2199.23,4,1550.54,66,0,0,0,0
3545.53,5,1110.71,91,0,0,1,0
835.02,10,169.0,178,0,0,0,0
780.08,0,758.06,112,0,1,0,1
1808.3,9,530.57,129,0,0,1,0
282.33,19,493.96,83,1,0,0,0
1370.8,23,149.62,129,0,0,0,0
1904.33,20,655.14,65,1,0,0,0
2165.12,10,696.56,197,1,0,0,0
158.1,23,328.28,30,0,0,0,1
512.16,16,1761.02,167,0,0,0,0
455.66,7,1069.35,61,0,0,0,0
1211.83,12,350.79,195,0,1,0,1
1773.56,19,1228.85,136,0,1,0,0
4898.63,17,503.04,46,0,0,0,0
668.5,21,1252.71,177,0,0,0,0
666.76,15,279.85,171,0,0,0,0
3462.24,1,736.59,197,0,0,0,1
1475.24,4,320.61,26,0,1,1,0
3895.79,17,402.45,143,0,0,0,0
1463.71,2,208.72,169,0,1,0,1
344.77,21,317.13,94,0,0,0,0
289.13,16,316.03,183,0,0,1,0
232.41,15,293.18,62,0,0,0,0
2126.12,5,744.84,11,1,1,0,0
3599.67,18,230.51,140,0,0,0,0
6969.94,6,795.75,55,0,1,0,0
2548.11,17,1216.26,155,0,0,0,0
3508.13,13,390.16,94,0,0,0,0
613.99,5,632.09,112,0,0,0,0
345.01,7,543.82,13,0,0,0,0
2565.94,14,519.62,178,1,0,0,1
1665.17,14,143.55,42,1,0,0,1
1221.02,14,338.29,115,0,0,0,1
1615.45,15,1598.56,17,0,0,0,0
1515.02,0,807.79,11,0,0,1,0
3959.28,10,575.46,143,0,0,0,0
4003.75,4,197.86,182,0,0,0,0
1889.79,4,949.47,71,0,1,0,1
2554.99,20,384.91,45,1,0,0,1
1833.65,5,316.56,161,0,0,1,0
691.48,1,336.19,169,0,0,0,0
2336.86,5,903.6,188,1,0,0,0
271.92,13,637.42,20,1,0,0,0
3146.01,10,1117.4,48,0,0,0,0
332.11,3,1306.93,54,0,0,1,0
1459.43,23,426.8,138,0,0,0,0
470.99,8,648.32,22,0,0,0,0
1907.2,23,554.57,151,0,0,1,0
1060.05,2,293.81,55,0,0,0,0
222.57,15,320.3,198,0,0,0,0
1670.2,10,602.75,7,0,0,0,0
615.28,3,642.75,93,0,1,0,0
2646.91,0,643.6,58,0,0,0,1
1098.09,20,644.2,53,1,0,0,1
1628.51,21,407.65,32,0,1,0,0
420.92,15,2375.26,42,0,1,1,0
608.3,18,764.39,32,0,0,0,0
693.23,15,470.92,36,0,1,0,0
2582.99,10,846.74,45,1,0,0,0
5868.63,7,399.12,40,0,1,0,0
490.21,22,675.9,107,0,0,0,0
3219.07,0,845.91,40,0,0,0,1
125.25,20,925.71,111,0,0,0,0
332.22,8,312.81,130,0,1,0,0
420.41,11,4094.73,91,0,0,0,0
283.58,21,1351.65,70,0,0,0,0
225.07,7,2251.84,142,0,0,0,0
1657.39,16,570.4,74,0,0,0,0
885.31,9,771.3,83,0,0,0,0
1602.64,6,679.85,97,0,0,0,0
2187.41,18,479.03,195,0,0,1,1
1430.27,5,1047.92,96,0,0,1,0
2117.02,20,391.43,26,0,0,0,0
1022.97,23,1011.26,24,0,0,0,0
334.62,23,493.31,37,0,1,0,0
3158.38,18,845.07,147,0,0,0,0
608.43,17,1598.75,139,0,0,0,0
430.27,14,614.12,94,0,0,1,0
917.89,1,1062.24,54,0,0,0,0
440.18,13,490.12,14,0,0,0,0
722.39,20,327.41,83,0,0,1,0
1546.97,9,1802.69,41,0,0,0,0
1553.62,15,1041.72,63,0,0,0,0
446.83,6,613.6,92,0,0,0,0
673.37,7,1010.14,108,0,0,0,0
3210.98,9,361.46,67,0,1,0,0
1801.55,14,867.26,25,0,0,0,0
8734.75,7,757.64,108,0,0,0,0
3569.31,12,982.72,83,1,1,0,0
3443.67,11,1781.19,41,1,0,0,1
273.73,7,1585.96,49,0,0,0,0
2353.97,14,289.08,146,1,0,0,1
1039.91,11,200.91,47,1,0,1,1
632.08,10,770.8,120,1,0,0,0
1297.27,18,736.27,89,0,0,0,0
2822.03,13,336.4,88,0,0,0,1
1809.55,17,373.73,165,0,0,0,0
455.56,12,418.97,7,0,0,0,0
2304.13,3,1481.81,108,0,0,0,1
579.64,16,500.95,91,0,0,0,0
1361.96,18,269.8,176,0,0,0,0
809.69,8,639.92,115,0,1,0,0
881.07,22,664.05,91,0,0,1,0
2359.59,6,358.07,95,0,0,0,0
387.54,0,947.89,39,0,0,0,0
7670.94,6,1315.99,157,0,1,0,1
177.49,6,537.42,100,0,1,0,0
603.25,19,269.79,90,0,1,0,0
1587.97,6,564.39,140,0,0,0,0
1967.1,7,797.12,120,0,0,1,0
991.8,15,182.23,194,0,0,0,0
1035.47,2,887.95,150,0,0,1,0
1653.34,12,531.13,96,0,0,0,0
870.38,9,682.82,160,0,0,0,0
4416.85,17,559.04,144,0,0,0,0
2538.55,6,423.24,196,0,1,1,1
2624.97,20,622.29,6,0,0,0,0
417.32,20,490.12,191,0,0,0,0
1012.94,4,536.71,169,0,0,0,0
812.03,22,392.19,128,0,0,0,0
401.18,23,917.88,8,0,0,0,0
1572.09,21,1397.0,173,0,0,0,0
640.57,6,393.87,177,0,0,0,0
2112.03,21,620.12,113,0,0,0,0
376.08,16,344.77,115,1,0,0,0
6118.31,3,839.51,38,0,0,0,0
447.5,23,760.93,91,0,1,0,0
1365.54,22,469.95,17,0,1,0,0
2420.81,15,632.92,11,0,0,0,0
619.78,18,1117.85,36,0,0,0,0
2572.08,9,253.55,27,0,0,0,0
320.8,2,306.4,181,0,0,0,0
4684.98,2,943.03,51,0,1,0,0
1112.26,16,687.24,169,0,0,0,0
604.01,9,637.72,180,1,0,1,1
813.07,16,1171.21,33,0,0,0,0
2462.47,21,1015.02,169,0,0,0,0
611.27,16,1861.36,27,0,0,0,0
518.35,20,1137.93,42,0,0,0,0
878.72,3,911.81,131,0,0,0,0
338.0,20,643.95,48,0,0,0,0
6771.95,22,610.03,9,0,0,0,0
622.41,5,663.85,184,0,1,0,0
2519.0,11,760.36,44,0,0,0,0
1352.18,21,322.45,143,0,0,0,0
409.72,19,779.11,82,0,0,0,0
1090.12,16,574.79,110,0,1,0,0
2401.87,16,824.05,134,0,0,0,0
908.45,9,470.31,167,0,1,0,1
3615.96,6,447.8,177,0,0,0,0
3045.79,15,763.89,53,0,0,0,0
2748.79,12,885.69,127,0,0,0,0
692.52,2,462.96,39,0,1,0,1
372.47,1,1467.81,110,0,0,0,0
593.72,15,1461.78,76,0,0,0,0
1334.41,5,257.39,164,0,0,0,0
1892.75,5,417.29,113,0,0,0,1
125.01,12,713.17,129,0,1,0,0
1087.77,6,830.86,75,0,0,0,0
1284.45,4,2390.85,43,0,1,0,0
830.86,23,723.82,180,0,0,1,0
3988.91,6,620.27,95,0,0,0,0
1672.01,1,336.02,41,0,0,0,1
4065.09,16,256.92,192,0,0,0,0
883.63,12,613.88,85,0,0,0,0
2800.29,20,2285.71,136,0,0,0,1
5625.51,20,585.78,27,0,0,0,0
4071.2,15,418.37,146,0,1,0,1
367.92,19,872.39,9,0,0,1,0
850.92,1,199.67,198,0,0,0,1
776.53,4,697.55,114,0,1,0,0
1788.72,17,1090.76,156,0,0,1,1
2178.42,6,376.71,22,0,0,1,1
473.95,10,1512.2,31,0,0,0,0
1173.61,10,988.13,28,0,0,1,0
145.48,21,1520.44,33,0,1,1,1
4637.57,16,291.26,143,0,0,1,0
656.96,15,596.8,150,0,0,0,0
1159.64,12,1156.64,127,0,0,0,0
804.6,21,270.77,132,0,0,0,0
3449.65,4,1174.08,116,0,0,1,0
64.23,19,597.1,121,0,0,0,0
1078.57,15,1168.85,136,0,0,0,0
986.52,21,757.85,37,0,1,0,0
696.71,21,1550.75,46,0,0,0,0
6162.43,15,306.39,164,0,0,0,0
451.54,15,810.33,183,1,0,0,0
2372.73,13,268.56,129,1,0,0,0
1565.96,5,855.53,8,0,0,0,0
3871.97,1,809.72,24,1,0,0,1
562.74,13,560.57,199,0,0,1,0
526.91,15,415.6,72,1,1,0,0
3281.55,22,547.18,194,0,0,0,1
1677.94,19,705.28,62,0,1,1,0
233.94,12,788.8,179,0,1,0,0
639.51,14,2120.46,84,0,0,0,0
1613.86,11,1123.33,191,0,1,0,0
2534.53,8,467.72,138,0,0,0,0
556.0,17,941.64,99,1,0,0,0
59.49,20,1128.67,172,0,0,0,0
1850.52,13,448.73,155,0,0,0,1
323.66,19,1013.63,184,0,1,0,0
145.86,3,272.59,8,0,0,0,0
64.57,7,439.03,169,0,0,0,0
2474.96,7,283.0,174,0,0,0,0
1247.15,21,586.03,48,1,0,0,0
875.1,21,500.6,129,0,0,0,0
4398.52,15,524.18,46,0,1,0,1
2074.19,23,1084.95,33,0,1,0,0
5520.92,9,702.29,151,0,0,1,0
272.4,20,1075.13,164,0,0,0,0
1059.39,16,1764.83,48,0,0,1,0
217.74,0,2337.41,59,0,0,0,0
871.85,17,611.62,84,0,0,0,0
855.24,9,916.76,137,0,1,0,0
2052.09,20,606.16,117,0,0,0,0
1147.76,3,1222.34,178,0,0,0,0
2045.52,0,1087.69,177,0,0,0,0
2215.96,3,447.5,25,0,0,0,0
9460.96,3,488.81,82,0,0,0,1
800.07,3,1527.87,154,0,1,0,0
427.94,16,478.42,34,0,0,1,0
1402.6,8,621.99,27,0,0,0,0
491.63,18,997.27,9,0,0,0,0
4826.91,12,602.24,67,0,1,0,0
826.15,3,1669.67,63,1,0,0,1
622.92,4,1236.28,86,0,0,0,0
684.5,12,391.31,56,0,0,0,0
2249.4,22,468.11,69,0,0,0,0
936.6,15,946.28,43,0,0,1,0
577.28,21,644.7,7,0,1,0,0
5798.48,4,207.61,174,0,0,0,0
465.83,7,371.47,75,0,0,1,0
1136.34,15,765.44,159,0,0,0,0
2105.5,0,1134.93,160,0,0,0,0
214.58,22,1144.71,186,0,0,0,0
1772.7,5,2159.65,19,1,0,0,0
381.8,10,439.27,185,0,0,0,0
2496.84,15,452.06,76,0,0,0,0
418.78,4,655.11,74,0,1,1,1
2192.44,15,243.33,8,0,0,0,1
3313.74,6,663.92,98,0,1,0,1
2595.25,18,591.52,149,0,0,0,0
1409.96,0,1069.59,38,0,0,0,0
870.18,8,1184.31,128,1,0,0,0
616.21,17,824.16,138,0,0,1,0
4774.45,12,666.29,40,0,0,0,0
544.85,14,827.5,103,0,0,0,0
388.75,2,413.35,171,0,0,0,0
2133.18,23,632.95,84,0,0,0,0
494.66,9,671.87,70,0,0,0,0
424.09,8,635.84,140,0,1,0,0
258.89,12,600.27,147,0,0,0,0
676.61,15,458.17,195,0,0,0,0
1009.58,2,359.47,95,1,0,0,0
